id,grp,cycle_time_days,created_date
8800,0,1,2018-01-24
8809,0,13,2018-02-06
8805,0,1,2018-01-25
8808,0,3,2018-01-29
8807,0,1,2018-01-29
1776,1,-1,2016-06-28
1782,1,27,2016-06-29
1783,1,10,2016-07-02
6088,0,335,2015-07-13
6091,0,-1,2015-07-21
6099,0,2,2015-05-31
6095,0,126,2015-05-30
6096,0,17,2015-09-03
8684,0,2,2017-10-27
6021,0,1,2015-05-23
8683,0,10,2017-10-15
6022,0,-1,2015-05-17
6023,0,8,2015-05-29
8686,0,-1,2017-11-23
8685,0,1,2017-11-10
6024,0,203,2015-08-25
8682,0,8,2017-10-29
7349,0,1,2016-02-07
6018,0,-1,2015-07-11
6019,0,-1,2016-03-10
6017,0,-1,2015-07-11
6032,0,6,2015-05-30
7364,0,-1,2016-02-11
6033,0,6,2015-05-26
6034,0,11,2015-05-30
6035,0,7,2015-06-03
6030,0,1,2015-06-01
6031,0,8,2015-05-22
6026,0,-1,2017-04-05
6027,0,-1,2015-07-09
6028,0,446,2015-05-24
8655,0,-1,2017-11-06
8654,0,-1,2017-11-06
8656,0,-1,2017-11-06
7338,0,14,2016-02-03
7336,0,1,2016-01-28
6060,0,1,2015-05-20
6065,0,1,2015-05-24
6066,0,3,2015-05-27
7392,0,9,2016-02-27
6062,0,1,2015-07-19
6063,0,6,2015-05-24
6064,0,8,2015-05-24
6079,0,8,2015-07-30
6044,0,3,2015-05-24
7371,0,2,2016-02-15
6040,0,26,2015-06-23
6036,0,3,2015-06-07
6037,0,10,2015-06-11
6038,0,9,2015-06-15
6039,0,8,2015-06-19
7385,0,4,2016-02-23
6056,0,8,2015-05-22
7378,0,2,2016-02-19
1675,1,4,2016-06-25
1676,1,-1,2016-06-05
8716,0,1,2017-11-23
8710,0,-1,2017-12-02
8712,0,13,2017-10-30
8719,0,2,2017-11-05
8725,0,2,2017-11-06
8724,0,2,2017-12-07
8727,0,1,2017-11-13
8726,0,3,2017-11-09
8721,0,33,2017-11-12
8720,0,4,2017-11-03
8723,0,-1,2017-11-10
8722,0,25,2017-11-28
1696,1,13,2016-06-08
1697,1,20,2016-06-09
1698,1,23,2016-06-09
1699,1,101,2016-06-12
8703,0,2,2017-10-23
8705,0,-1,2017-10-24
8704,0,2,2017-10-23
8701,0,1,2017-10-21
8700,0,2,2017-10-25
8707,0,22,2017-12-23
8706,0,12,2017-10-25
8709,0,-1,2017-12-02
8708,0,1,2017-10-28
8754,0,8,2017-12-25
8753,0,-1,2017-12-29
7425,0,11,2016-03-10
8755,0,-1,2017-12-29
8772,0,2,2017-12-19
8771,0,1,2017-12-19
8773,0,-1,2017-12-20
8770,0,1,2017-12-19
8769,0,2,2017-12-29
8768,0,1,2017-12-25
6108,0,446,2015-06-01
8765,0,1,2017-12-15
8764,0,-1,2018-01-01
8767,0,1,2017-12-30
7436,0,3,2016-03-14
8766,0,1,2017-12-18
8741,0,-1,2017-12-18
8740,0,-1,2017-12-18
8736,0,3,2017-11-20
227,1,10,2015-04-26
8735,0,8,2017-11-18
229,1,10,2015-04-26
8738,0,-1,2017-08-12
228,1,8,2015-04-26
8737,0,-1,2017-12-18
8732,0,27,2017-11-14
8731,0,8,2017-12-05
7403,0,-1,2016-03-02
8733,0,1,2017-11-16
220,1,5,2015-05-13
8750,0,6,2017-12-17
8752,0,-1,2017-12-29
8751,0,43,2017-12-05
8746,0,-1,2017-11-27
8749,0,3,2017-11-30
8748,0,3,2017-11-29
8743,0,-1,2017-12-07
8745,0,32,2017-11-26
7414,0,7,2016-03-06
8744,0,2,2017-11-23
2920,1,5,2017-02-09
2921,1,3,2017-02-07
2922,1,7,2017-01-29
2923,1,1,2017-01-26
2924,1,3,2017-01-29
2925,1,160,2017-10-28
241,1,-1,2015-05-05
2934,1,8,2017-02-04
2936,1,1,2017-01-27
2937,1,-1,2017-04-21
2938,1,1,2017-01-30
2939,1,1,2017-01-30
230,1,-1,2015-11-26
231,1,-1,2016-01-17
2940,1,2,2017-02-15
2941,1,9,2017-02-01
2942,1,2,2017-05-24
2943,1,4,2017-01-30
2944,1,7,2017-02-11
267,1,1,2015-05-10
269,1,1,2015-05-09
2955,1,1,2017-01-31
2956,1,8,2017-01-31
1625,1,8,2016-05-09
2957,1,6,2017-01-31
1626,1,29,2016-05-12
2958,1,3,2017-02-01
1627,1,33,2016-05-16
2959,1,9,2017-02-02
1628,1,9,2016-05-15
1629,1,8,2016-05-17
2960,1,3,2017-02-02
2961,1,1,2017-02-02
1630,1,5,2016-05-25
2962,1,5,2017-02-05
1631,1,19,2016-05-17
1632,1,25,2016-05-17
2963,1,-1,2017-05-26
2964,1,42,2017-02-19
1633,1,18,2016-06-08
2965,1,102,2017-07-13
1634,1,26,2016-05-19
2966,1,1,2017-02-06
1635,1,59,2016-08-05
280,1,5,2015-05-11
283,1,-1,2015-05-15
2967,1,-1,2017-05-27
2968,1,-1,2017-02-18
282,1,-1,2015-06-22
2969,1,1,2017-03-06
274,1,-1,2015-06-19
273,1,-1,2015-10-23
276,1,-1,2015-06-15
275,1,-1,2015-12-12
278,1,-1,2015-06-15
277,1,-1,2015-06-21
2981,1,-1,2017-02-20
2982,1,16,2017-02-18
279,1,-1,2015-06-02
2983,1,-1,2017-02-14
2984,1,-1,2017-02-12
2985,1,23,2017-02-07
2986,1,8,2017-02-21
2987,1,6,2017-02-07
2988,1,-1,2017-02-19
2989,1,3,2017-02-07
2990,1,102,2017-02-07
2991,1,6,2017-02-15
1660,1,25,2016-05-22
2992,1,12,2017-02-07
1661,1,7,2016-05-24
2993,1,6,2017-02-07
1662,1,29,2016-06-02
2994,1,48,2017-02-07
1663,1,7,2016-05-24
2995,1,5,2017-02-07
1664,1,31,2016-06-02
2996,1,14,2017-02-07
1665,1,8,2016-06-04
2997,1,25,2017-02-20
1666,1,19,2016-05-26
2998,1,24,2017-02-07
1667,1,8,2016-05-29
2999,1,23,2017-02-07
1672,1,15,2016-06-01
